Unnamed: 0,headline,date,ticker,date_only,score_prosus,score_yiyang,score_distil
158059.0,Bookkeeping: Many Limit Orders Hit,2009-10-02 14:51:00,BHP,2009-10-02,-0.8008995056152344,-0.00032156804809346795,-0.6508889198303223
72362.0,"Is the JP Morgan/Alerian MLP ETN Worth A Look (AMJ, NSH, KMP)?",2009-10-05 14:46:00,JPM,2009-10-05,0.0,0.0009865431929938495,0.0
158058.0,"5 Stocks with Highest 5-Y Earnings Growth (HQS, GSI, BHP)",2009-10-06 05:55:00,BHP,2009-10-06,0.7588573694229126,0.00011509678188303951,0.9994639754295349
997612.0,PepsiCo Inc. (PEP) puts up healthy performance,2009-10-08 11:52:00,PEP,2009-10-08,0.9525479674339294,0.9999834196796655,0.9995725750923157
997611.0,Pepsi Co (PEP) Reports Third-Quarter Results with Increases in Profitability,2009-10-08 12:14:00,PEP,2009-10-08,0.9545578956604004,0.17241053999168798,0.9995977282524109
158057.0,Fund Performance Period 10,2009-10-13 20:28:00,BHP,2009-10-13,0.0,-0.00016032642452046275,0.0
592978.0,"Today’s Earnings Preview (JPM, ABT, HST, XLNX, GWW)",2009-10-14 10:25:00,JPM,2009-10-14,0.0,0.00019636769320641179,0.0
100918.0,"Futures Higher After JPMorgan (JPM) And Intel (INTC) Wow The Market, More Data To Come",2009-10-14 11:45:00,JPM,2009-10-14,0.5063397884368896,0.031941759734763764,0.9994352459907532
738369.0,"Most Commodities and Financials Lead Stocks Higher (IAI, KOL, JPM, XLF, SLX)",2009-10-14 18:18:00,JPM,2009-10-14,0.917766809463501,9.901408702717163e-05,0.9936935305595398
303968.0,"5 NYSE Stocks with Highest Cash and Moving Average (GS, C, JPM)",2009-10-15 09:03:00,JPM,2009-10-15,0.0,0.002307938932062825,0.0
655672.0,"Market Little Changed As Financials Down and Oil Up (USO, IEZ, XLF, GS, C, JPM)",2009-10-15 19:59:00,JPM,2009-10-15,0.0,3.0032824724912643e-05,-0.8778708577156067
66052.0,Will Microsoft (MSFT) Windows 7 be A ‘Chip off the Old Block’ or Runaway Child for Chip Stock,2009-10-18 12:56:00,MSFT,2009-10-18,0.0,0.00045860829413868487,0.0
913582.0,"Mad Money’s Jim Cramer changes Price target for Apple Inc. (AAPL, MOT, NOK, MSFT, DELL)",2009-10-21 08:11:00,MSFT,2009-10-21,0.0,0.0003368144971318543,0.0
997610.0,Pepsi Shuts Down Controversial iPhone App,2009-10-22 19:54:00,PEP,2009-10-22,-0.8020224571228027,-0.0008336336613865569,-0.9826592206954956
158056.0,"Fast Money Gang Would Buy BHP, IBM, BKC, CEPH",2009-10-22 22:30:00,BHP,2009-10-22,0.0,0.0001999454980250448,0.0
375275.0,"Today’s Earnings Preview (MSFT, HON, EXC, DOV, FO) ",2009-10-23 09:57:00,MSFT,2009-10-23,0.0,0.00019636769320641179,0.0
276491.0,"Benzinga's Top 5 Pre-Market Gainers (AMZN, MSFT, SYNA, COF, BUCY)",2009-10-23 13:32:00,MSFT,2009-10-23,0.6466034650802612,0.0004479093422560254,0.0
1026501.0,"Benzinga's Top Technology Gainers (CPWR, MSFT, POWI, DELL)",2009-10-23 14:42:00,MSFT,2009-10-23,0.7029183506965637,0.002225953823653981,0.0
303966.0,"5 NYSE Stocks with Highest Cash and Moving Average (GS, JPM, CS)",2009-10-23 15:44:00,JPM,2009-10-23,0.0,0.005923264219745761,0.0
303965.0,"5 NYSE Stocks with Highest Cash and Moving Average (GS, JPM, CS)",2009-10-23 15:48:00,JPM,2009-10-23,0.0,0.005923264219745761,0.0
158055.0,Is It Tea Time For This U.K. ETF (EWU)?,2009-10-23 20:07:00,BHP,2009-10-23,0.0,0.013151577790267766,0.0
125214.0,"Benzinga’s Top Upgrades (MSFT, RVBD, AXP, GNTX)",2009-10-26 16:12:00,MSFT,2009-10-26,0.0,9.017059801408323e-05,0.0
158054.0,Bookkeeping: Sold Most of BHP Billiton (BHP) - Looking to Rebuy Soon,2009-10-26 17:21:00,BHP,2009-10-26,0.0,0.00011998922127531841,0.0
158053.0,"Growth Stocks To Look Forward To (AAPL, AMZN, BBY, WMT, PCLN, GOOG, INTC, BIDU, BHP, EBIX)",2009-10-26 18:07:00,BHP,2009-10-26,0.0,0.0002913853331847349,0.9989632368087769
1234346.0,"Fast Money Guys Would Buy BIDU, JPM, TJX, BP",2009-10-27 23:27:00,JPM,2009-10-27,0.0,0.0001999454980250448,0.0
817198.0,"JP Morgan Starts Coverage on Medivation With A Buy, And A $45 Price Target",2009-10-29 12:00:00,JPM,2009-10-29,0.0,0.0012693892058450729,0.0
834027.0,"GDP Growth Rally Stocks In Wall Street (BA, CVX, CAT, JPM, MMM, TRV, WMT, PG, XOM, BP, RDS.A)",2009-10-29 19:06:00,JPM,2009-10-29,0.748859703540802,0.00017280783413298195,0.9943694472312927
217010.0,"Tom Gayner Portfolio Focus (MKL, BRK.A, MCD, KO, PG, CPB, ABT, MSFT,MSFT, MAR, SYY, CXMSF, CVA, COP, NYX, CBG, FR) ",2009-10-30 17:22:00,MSFT,2009-10-30,0.0,0.0004796151051777997,0.0
8358.0,"Top NYSE Financial Stocks To Consider (JPM, BAC, BLK,AB, ITG, CSH, HUM, IVG, JNS, RJF, SF)",2009-10-30 18:29:00,JPM,2009-10-30,0.0,2.6470709599379916e-05,0.0
1020368.0,"Doug Kass Buying Up Shares of JPMorgan, Bank of America and PNC Financial (JPM, BAC, PNC)",2009-10-30 18:46:00,JPM,2009-10-30,0.0,1.1264370186836459e-05,0.9664385318756104
158052.0,Bookkeeping: Bought BHP Billiton (BHP),2009-11-01 18:27:00,BHP,2009-11-01,0.0,0.0006000269913783995,0.0
442391.0,"Monday’s Market Movers (ETFC, RIMM, C, HGSI, MSFT)",2009-11-02 22:30:00,MSFT,2009-11-02,0.0,-1.9221424736315385e-05,0.0
793995.0,JPMorgan Upgrades Macy's To Overweight,2009-11-06 13:10:00,JPM,2009-11-06,0.7087305784225464,0.01436372278840281,0.9993276596069336
158051.0,BHP Might Rebid For Rio Tinto,2009-11-06 14:26:00,BHP,2009-11-06,0.0,0.015790891979122534,-0.7398366332054138
92778.0,"JPMorgan Upgrades Ariad Pharmaceuticals, Inc. To Overweight",2009-11-09 11:59:00,JPM,2009-11-09,0.5752233266830444,0.007212769181933254,0.9981527924537659
158050.0,Bookkeeping: Selling Some Long Equity Exposure,2009-11-11 15:56:00,BHP,2009-11-11,0.0,0.0005197658319957554,0.0
608716.0,"Zacks Analyst Blog Highlights: Southern Copper Corporation, Logitech International, Cisco Systems Inc., Microsoft Corp. and Koninklijke Philips Electronics NV - Press Releases",2009-11-12 12:55:00,MSFT,2009-11-12,0.0,0.0011910380417248234,0.0
494382.0,"More John Paulson Portfolio Updates (GS, JPM, STT, MI)",2009-11-13 23:36:00,JPM,2009-11-13,0.0,2.4598824893473648e-05,0.0
854061.0,JPMorgan Likes Abbott (ABT) Because of Niaspan,2009-11-16 11:22:00,JPM,2009-11-16,0.0,0.00013121902156854048,0.0
158049.0,"ETFs To Watch November 17, 2009",2009-11-17 09:19:00,BHP,2009-11-17,0.0,0.00012001191498711705,0.0
632987.0,Possibility of HSY and Ferrero Placing a Joint Bid Equal: JP Morgan,2009-11-18 14:43:00,JPM,2009-11-18,0.0,0.0016952725491137244,0.0
997609.0,Liberty (LMDIA) Looking For Buyers For DirecTV (DTV),2009-11-20 12:56:00,PEP,2009-11-20,0.0,0.00026715036619862076,0.0
1155329.0,"Tech Stocks AAPL, AMZN, MSFT, GOOG, PCLN, BIDU, SMH Hot This Morning",2009-11-23 15:40:00,MSFT,2009-11-23,0.5105512142181396,0.0009984940188587643,0.0
938186.0,Microsoft (MSFT) Challenges Google (GOOG),2009-11-23 19:35:00,MSFT,2009-11-23,0.0,0.0044455646420829,0.0
158048.0,Bookkeeping: Looking to Take Some Profits Today,2009-11-24 14:00:00,BHP,2009-11-24,0.0,0.0071517928736284375,0.0
370417.0,"JP Morgan Likes WMT, DLTR, KSS, M ",2009-11-25 00:26:00,JPM,2009-11-25,0.0,0.00018445249952492304,0.0
246251.0,"Cramer's Lightning Round Picks (RDSA, BAC, RFMD, TLAB, CIEN, PBCT, FLEX, DECK, RVBD, JPM)",2009-11-25 08:16:00,JPM,2009-11-25,0.0,3.7346330827858765e-05,0.0
939249.0,Microsoft (MSFT) Seeks To Disadvantage Google (GOOG),2009-11-25 15:30:00,MSFT,2009-11-25,0.0,0.003987821546616033,-0.9966422319412231
158047.0,BHP denies Rio Tinto Backsliding on Iron ore Tie-up,2009-11-26 12:32:00,BHP,2009-11-26,-0.8312020301818848,-1.866332070221688e-06,0.0
158046.0,Take A Look At The Pacific Rim Sans Japan (EPP),2009-11-27 07:52:00,BHP,2009-11-27,0.0,0.0015960762684699148,0.0
997608.0,Fortune: Yacktman Fund (YACKX) - Patience & Contrarian Style Pays Off,2009-11-29 15:17:00,PEP,2009-11-29,0.0,0.0005444761336548254,0.0
997607.0,Barrons: PepsiCo (PEP) All Set To Regain Its Fizz,2009-11-30 16:58:00,PEP,2009-11-30,0.9206846356391907,0.0012971602263860404,0.0
158045.0,"BHP Billiton, Rio Tinto Sign Iron-Ore Agreement, Eye Joint Venture",2009-12-07 06:07:00,BHP,2009-12-07,0.5644136667251587,0.0001696100280241808,0.949955940246582
158044.0,"ETFs To Watch December 7, 2009 (MNA, KRE, UUP, EWA, FXY)",2009-12-07 07:06:00,BHP,2009-12-07,0.0,4.526654265646357e-05,0.0
344673.0,"Fast Money Guys Share Their Dividend Play (VZ, JNJ, JPM, DUK, BP, MCD, NVS, TE, DD, DVY)",2009-12-08 00:09:00,JPM,2009-12-08,0.0,0.0004232534793118248,0.0
997606.0,"Tiger Tales: Twists, Turns and Turnovers",2009-12-08 15:38:00,PEP,2009-12-08,0.0,3.853483940474689e-05,0.0
158043.0,Fund Performance Period 12,2009-12-08 20:45:00,BHP,2009-12-08,0.0,-8.499619434587657e-05,0.0
997605.0,Pepsi (PEP) Discontinues Tiger Woods Drink,2009-12-08 22:56:00,PEP,2009-12-08,0.0,-0.00043881667079403996,0.0
803300.0,"Fast Money Picks For Wednesday December 9th (MBT, JPM, RIG, MS)",2009-12-09 00:28:00,JPM,2009-12-09,0.0,0.00014025980181031628,0.0
997604.0,"Stock Market News for December 9, 2009 - Market News",2009-12-09 14:41:00,PEP,2009-12-09,0.0,-0.00020529653011180926,0.0
997603.0,Pepsi Inc. (PEP) Remains Strong,2009-12-09 16:30:00,PEP,2009-12-09,0.9557256102561951,-3.145518712699413e-05,0.998458981513977
997602.0,Mixed Signals In Retail And Consumer Sectors,2009-12-09 16:56:00,PEP,2009-12-09,-0.8524501919746399,0.0010167846194235608,0.0
997601.0,Naughty America Had Tiger In The Woods,2009-12-10 12:53:00,PEP,2009-12-10,0.0,0.0030183051712810993,0.0
177867.0,"Jim Cramer Is Bullish On UBSI, TRA, NITE, PFE, THS, JPM, BMY",2009-12-10 19:59:00,JPM,2009-12-10,0.0,9.199189116770867e-05,-0.9962620139122009
439036.0,"Top 5 Large-Cap NASDAQ Stocks with Best ROE (GILD, PAYX, ESRX, BIDU, MSFT)",2009-12-11 12:56:00,MSFT,2009-12-11,0.0,0.0011332876565575134,0.0
314552.0,"Top 5 Large-Cap NASDAQ Stocks with Best ROA (GILD, BIDU, FSLR, MSFT, CTSH)",2009-12-11 13:13:00,MSFT,2009-12-11,0.0,0.0011332876565575134,0.0
276482.0,Treasury Sells JPMorgan Warrants - Analyst Blog,2009-12-14 15:00:00,JPM,2009-12-14,0.0,0.00046357186511158943,0.0
276479.0,"Barclays (BCS) Admits To Failure In Managing Bonuses, GS, C, MS, BAC, COF, JPM",2009-12-14 21:29:00,JPM,2009-12-14,-0.9111465215682983,0.00043190869473619387,-0.7771545052528381
997600.0,PepsiCo (PEP) Can Beat Market Expectations,2009-12-15 21:13:00,PEP,2009-12-15,0.8659473657608032,0.00032491213642060757,0.999561607837677
1326194.0,JPMorgan (JPM) Overweight On VeriSign Inc (VRSN),2009-12-16 16:23:00,JPM,2009-12-16,0.0,0.0001618037058506161,0.0
997599.0,"Cramer’s Top Stock Picks For Long-Term Investment in 2010 (AMZN, GOOG, AAPL, BP, DIS, F, HON, M, MCD, PEP)",2009-12-17 14:30:00,PEP,2009-12-17,0.0,9.002553269965574e-05,0.0
408288.0,"Fast Money Picks For December 18th (EEM, ORCL, BAC, MSFT)",2009-12-18 00:11:00,MSFT,2009-12-18,0.0,1.9321213358125533e-05,0.0
997598.0,Tag Heuer Latest Sponsor To Drop Tiger Woods,2009-12-18 20:14:00,PEP,2009-12-18,0.0,0.0068465707008726895,0.0
1219428.0,"O2 To Buy Jajah (TEF, MSFT, CSCO, YHOO, VG)",2009-12-21 14:10:00,MSFT,2009-12-21,0.0,0.001717110664685606,0.0
997597.0,"Companies Can Do Without Tiger (ACN, PEP)",2009-12-21 14:58:00,PEP,2009-12-21,0.0,-1.3548728020396084e-05,0.0
158042.0,More Color on the Terex (TEX) - Bucyrus (BUCY) Deal,2009-12-22 13:00:00,BHP,2009-12-22,0.0,-2.962096914416179e-05,0.0
303939.0,"Credit Suisse (CS) recommending J.P. Morgan (JPM), U.S. Bank (USB)",2009-12-22 18:26:00,JPM,2009-12-22,0.0,0.00042241154005751014,0.0
566904.0,"Benzinga’s News Roundup (BA, MYL, MSFT, VLY, ORI, RDN, GNW, PMI)",2009-12-22 20:29:00,MSFT,2009-12-22,0.0,4.752471340907505e-06,0.0
939237.0,Microsoft (MSFT) Mulls Collaboration With News Corp (NWSA),2009-12-23 14:59:00,MSFT,2009-12-23,0.0,0.00015306561545003206,0.0
997596.0,Will PepsiCo’s (PEP) Nooyi Makeover For Her Missteps?,2009-12-23 17:22:00,PEP,2009-12-23,0.0,0.0021323870168998837,0.0
88534.0,"Benzinga’s News Roundup (JEF, APPY, VVUS, MS, MSFT, NTRI, UNH)",2009-12-29 14:02:00,MSFT,2009-12-29,0.0,2.9793842486469657e-05,0.0
965558.0,"New 52-Week High Stocks (ULGX, MSFT, OSIS, ANX)",2009-12-29 14:47:00,MSFT,2009-12-29,0.0,-6.418008524633478e-07,0.0
796241.0,"Markets Rise After Christmas Break (MA, GS, MS, JPM)",2009-12-29 17:31:00,JPM,2009-12-29,0.8767953515052795,0.00030820650863461196,0.9985082745552063
997595.0,top 6 consumer goods stocks for 2010,2009-12-30 20:55:00,PEP,2009-12-30,0.0,0.0012321352260187268,0.0
303931.0,"Credit Suisse AG Embroiled In A $24 Billion Lawsuit (MSFT, CS)",2010-01-04 18:17:00,MSFT,2010-01-04,-0.933867335319519,0.0008909346506698057,0.0
1194638.0,"Technology Stocks To Outperform In 2010 (STX, 3PAR, EMC, IBM, MSFT, AAPL)",2010-01-04 18:23:00,MSFT,2010-01-04,-0.5548415780067444,0.00019582758068281692,-0.9980980753898621
125193.0,"Bank Stocks, BAC, GS, WFC, AXP BCS, JPM & C All Riding Higher into the First Closing Session of 2010",2010-01-04 22:30:00,JPM,2010-01-04,0.886760950088501,8.496596637996845e-05,0.9976643323898315
158041.0,"Tim Seymour Is Bullish On RTP, BHP And VALE",2010-01-04 23:28:00,BHP,2010-01-04,0.0,6.918914004927501e-05,-0.9850025773048401
339486.0,"Top 5 Large-Cap Stocks In The Financial Sector With The Highest Revenue Estimates (BAC, JPM, C, WFC, DB)",2010-01-05 11:34:00,JPM,2010-01-05,0.0,0.0013556231497204863,0.0
303927.0,Estimates Boost For Microsoft (MSFT),2010-01-06 17:48:00,MSFT,2010-01-06,0.7536556124687195,0.0037847933126613498,0.9992619156837463
353852.0,"Market Round-Up (GS, SMFJY.PK, MS, DFS, MSFT, HPQ, AAPL, AMZN)",2010-01-06 18:52:00,MSFT,2010-01-06,0.0,0.00013656732699018903,0.0
158040.0,"Jim Cramer Likes STO, BHP, BNS",2010-01-07 13:16:00,BHP,2010-01-07,0.0,-2.6964215066982433e-05,0.0
315864.0,"Exciting 2010 Outlook For Software Sector (MSFT, CTXS, VMW, SYMC)",2010-01-07 18:52:00,MSFT,2010-01-07,0.0,0.00010045170347439125,0.0
158039.0,BHP Billiton (BHP) Forges Ahead with Plans to Develop Their Own Potash Reserves,2010-01-07 18:53:00,BHP,2010-01-07,0.0,3.648958772828337e-05,0.634113073348999
1015742.0,"A Peek Into The Takeover Market In 2010 (MSFT, GOOG, BBBB, ORCL, VRSN, AOL, JAVA, DELL, PLCM)",2010-01-08 13:13:00,MSFT,2010-01-08,0.0,0.000439227891547489,0.0
980243.0,PAY Upgraded To “Overweight” By JP Morgan,2010-01-08 13:26:00,JPM,2010-01-08,0.763395369052887,0.014634456296334974,0.9984992742538452
125188.0,"Bank Of America, Morgan Stanley, Goldman Sachs Group Inc, JPMorgan Chase & Co Estimates Cut (MS, GS, JPM, SCHW)",2010-01-08 16:39:00,JPM,2010-01-08,-0.8004879951477051,2.35511215578299e-05,0.0
541072.0,"Weak Job Data Pulls Down Stock Markets (KO, BA, JPM, IAG, GDX, GLD)",2010-01-08 16:51:00,JPM,2010-01-08,-0.9667086005210876,5.31361347384518e-05,-0.9980911612510681
857350.0,"Barron's Reports Muted Outlook For Consumer Electronics  (PALM, MSFT, QCOM, MRVL, INTC, AAPL)",2010-01-11 14:04:00,MSFT,2010-01-11,-0.9516012072563171,0.000705501817719778,-0.9854002594947815
646974.0,JPMorgan Chase & Co. (JPM) Steals A March Over Citibank (C) On Dividends ,2010-01-11 16:48:00,JPM,2010-01-11,-0.9339540600776672,-0.00018601820920594037,0.0
997594.0,PepsiCo to Continue Rally?,2010-01-12 15:12:00,PEP,2010-01-12,0.5254898071289062,-0.008910806383937597,0.0
997593.0,"PepsiCo Best Bet In Beverages (PEP, CCE, SBUX)",2010-01-13 17:33:00,PEP,2010-01-13,0.0,0.000769769394537434,0.0
23963.0,"Market Roundup (MSFT, HPQ, SNE, TWX, VIVDY.PK, WMG, YHOO, GOOG, ADBE)",2010-01-13 18:25:00,MSFT,2010-01-13,0.0,0.0002659244528331328,0.0
997592.0,Super Bowl Ad Rates Down,2010-01-13 20:33:00,PEP,2010-01-13,0.0,-1.689222699496895e-05,-0.9925639033317566
1318646.0,"Yahoo Sells Zimbra To VMWare  (VMW, YHOO, GOOG, MSFT, IBM)",2010-01-13 23:54:00,MSFT,2010-01-13,0.0,0.00013029146612097975,0.0
675083.0,"Zacks Analyst Blog Highlights: Google Inc., Yahoo Inc., Cisco Systems, Microsoft Corporation and Hewlett Packard Company - Press Releases",2010-01-14 11:15:00,MSFT,2010-01-14,0.0,0.003014504283783026,0.0
158038.0,"Market Round-up (GS, JPM, BAC, MS, HSY, CBY, KFT, RIMM, AAPL, EK, RTP, BHP, GOOG, MOT, AAPL)",2010-01-14 17:39:00,BHP,2010-01-14,0.0,0.00038484589458676055,0.0
158038.0,"Market Round-up (GS, JPM, BAC, MS, HSY, CBY, KFT, RIMM, AAPL, EK, RTP, BHP, GOOG, MOT, AAPL)",2010-01-14 17:39:00,JPM,2010-01-14,0.0,0.00038484589458676055,0.0
303916.0,"Do Not Bank On The Investment Banking Sector (C, JPM, GS, BAC, CS)",2010-01-14 19:51:00,JPM,2010-01-14,0.0,0.00010980253136949614,0.0
158037.0,Most Asian Markets Roll Up On INTC Results,2010-01-15 11:16:00,BHP,2010-01-15,0.7414717078208923,0.000793909071944654,0.0
339469.0,"Ford (F) Bonds Rise On The Back Of Highest Ratings Since ’07 (F, JPM, DB) ",2010-01-15 11:21:00,JPM,2010-01-15,0.9459695219993591,5.363997934182407e-05,0.9996341466903687
543345.0,"Benzinga’s News Roundup (JPM, CRI, BCRX, GERN, ALNY, JEC)",2010-01-15 13:05:00,JPM,2010-01-15,0.0,6.931174539204221e-06,0.0
197461.0,"Benzinga’s Top Pre-Market Losers (JPM, MHGC, FALC, BWEN, CNXT, TRA)",2010-01-15 13:52:00,JPM,2010-01-15,-0.528989851474762,0.00017476621451351093,0.0
997591.0,Jim Cramer Recommends PEP Instead Of FIZZ,2010-01-16 21:07:00,PEP,2010-01-16,0.0,0.0026294798735762015,0.0
276467.0,JPMorgan (JPM) Earnings Raises Questions,2010-01-18 17:39:00,JPM,2010-01-18,0.0,0.020209507056279108,0.0
737598.0,"American Companies Throw Their Weight Behind Haiti (AMGN, MSFT, KO, WMT)",2010-01-18 18:07:00,MSFT,2010-01-18,0.0,0.00036513682425720617,0.0
158036.0,A View from the Bullish Side (Video),2010-01-18 19:24:00,BHP,2010-01-18,0.0,0.002759315073490143,0.0
314550.0,"Strong TCS And Infosys Results Fuel Hopes For Cognizant, Expect 20% Upside (INFY, CTSH, JPM)",2010-01-19 18:05:00,JPM,2010-01-19,0.9437509775161743,0.0012270872830413282,0.9995595812797546
339464.0,"JPMorgan To Buy RBS Sempra? (JPM, RBS, DB)",2010-01-20 11:16:00,JPM,2010-01-20,0.0,0.001513164199423045,0.0
158035.0,"Benzinga’s Top Pre-Market Losers (CNK, DAI, NRGY, RTP, MT, STEC)",2010-01-20 13:52:00,BHP,2010-01-20,-0.6613721251487732,0.0002697350901144091,0.0
